,line_urn,heat,heat_scaled
36370,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:44,-3.492886077800504,-1.3813166697595736
21408,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1158,-3.492583126621603,-1.3811968629567697
20066,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:795,-3.4924908369712733,-1.3811603655647544
43260,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1560,-3.4922921769308344,-1.3810818023309812
29220,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:624,-3.492152926571948,-1.3810267335890538
9737,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1009,-3.4919726230646457,-1.380955429734675
38159,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:717,-3.4919220088612777,-1.3809354135528467
845,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:852,-3.491920722091013,-1.3809349046793318
21243,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:985,-3.491811104657835,-1.380891554743384
2514,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:626,-3.4916533012805155,-1.380829148918865
138,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:140,-3.4914623177716475,-1.3807536214900935
6351,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:355,-3.4913759963233777,-1.3807194843173383
43090,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1390,-3.4905860033185356,-1.3804070691734496
4511,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1520,-3.4905046993048696,-1.380374916224028
15144,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:894,-3.4904783731175217,-1.3803645051196791
37308,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:973,-3.4904783731175217,-1.3803645051196791
5507,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:922,-3.4901878556058303,-1.3802496154058956
24831,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:166,-3.4901141665029556,-1.3802204738925703
34168,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:75,-3.490112689484259,-1.380219889782324
20475,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:208,-3.4897388570997503,-1.3800720518932785
33644,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:637,-3.4896518603267386,-1.3800376476527452
42673,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:981,-3.489651860326738,-1.3800376476527452
31160,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:1288,-3.489651860326738,-1.3800376476527452
6123,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:128,-3.4896020025993146,-1.3800179306312126
12339,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:589,-3.4896020025993146,-1.3800179306312126
22859,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:1118,-3.4896020025993146,-1.3800179306312126
2064,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:161,-3.4896020025993146,-1.3800179306312126
35985,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:388,-3.4896020025993146,-1.3800179306312126
8597,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:1336,-3.4896020025993146,-1.3800179306312126
33857,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:850,-3.4896020025993146,-1.3800179306312126
32628,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1372,-3.4896020025993146,-1.3800179306312126
9228,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:528,-3.4896020025993146,-1.3800179306312126
30198,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:331,-3.489602002599314,-1.3800179306312124
28426,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:1278,-3.489602002599314,-1.3800179306312124
39629,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:535,-3.489602002599314,-1.3800179306312124
44758,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1411,-3.489602002599314,-1.3800179306312124
36344,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:18,-3.489602002599314,-1.3800179306312124
1040,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:1057,-3.4895521448718907,-1.37999821360968
18389,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:406,-3.4893099038678668,-1.379902415599237
8361,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:1102,-3.488572478754453,-1.379610789253811
14937,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:687,-3.488452690354114,-1.3795634170491222
4684,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:62,-3.4880881383505553,-1.3794192492325106
35959,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:369,-3.488038280623132,-1.3793995322109782
4866,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:252,-3.487861855609306,-1.3793297621677727
10979,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:473,-3.4872177387119647,-1.379075036022186
22765,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:1025,-3.4866890390189904,-1.378865953423173
2309,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:421,-3.4864649693982193,-1.3787773415716944
1908,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:4,-3.4861237382229895,-1.3786423963429961
12778,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:1026,-3.4860488298866206,-1.3786127726646322
20611,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:346,-3.4860241812514303,-1.378603024974637
37099,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:766,-3.4860203843910536,-1.3786015234465554
3856,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:894,-3.4859581825687593,-1.3785769247587911
39272,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:178,-3.4859257458648476,-1.3785640971546758
40805,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:799,-3.485638245550754,-1.37845040063908
37914,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:501,-3.485638245550754,-1.37845040063908
37590,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:188,-3.485638245550754,-1.37845040063908
34509,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:426,-3.4856382455507537,-1.37845040063908
41809,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:133,-3.4851277222043935,-1.378248506161871
39537,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:443,-3.484558124467384,-1.378023249788871
611,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:617,-3.484486901932544,-1.3779950837186221
36386,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:60,-3.484438387715567,-1.3779758980094015
19200,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:1283,-3.4841523978317497,-1.377862798817186
5202,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:593,-3.4838541237572525,-1.3777448416487919
13333,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:503,-3.483332389585719,-1.3775385136746554
27392,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:235,-3.483332389585719,-1.3775385136746554
3380,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:422,-3.483332389585719,-1.3775385136746554
11888,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:136,-3.4822417769490857,-1.3771072137748943
14481,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:227,-3.4822218953016915,-1.3770993512651084
1404,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:1406,-3.4820961391263547,-1.377049619010048
6858,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:876,-3.4815610281021265,-1.3768380009493744
31027,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:1159,-3.481183244319007,-1.376688600417675
7995,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:728,-3.4809181803579836,-1.3765837767103573
5139,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:534,-3.480804983362735,-1.3765390111803568
27405,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:248,-3.4802493522716293,-1.3763192781368836
16375,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:1013,-3.4799269276355944,-1.3761917702495445
20500,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:235,-3.479502253108149,-1.3760238260363877
25308,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:635,-3.479080845004595,-1.3758571735818714
15962,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:606,-3.479080845004595,-1.3758571735818714
11502,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:990,-3.479080845004595,-1.3758571735818714
38315,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:868,-3.479080845004595,-1.3758571735818714
17528,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:815,-3.4790198932687773,-1.375833069260442
9641,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:913,-3.478556654303442,-1.375649874134507
31935,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:699,-3.4785438829151016,-1.37564482348836
15820,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:467,-3.4784725914874697,-1.3756166301733748
23962,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1036,-3.478413758280311,-1.3755933636573838
25282,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:610,-3.47835541322395,-1.375570290188294
22446,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:705,-3.4783097132121283,-1.3755522174007107
43344,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1637,-3.4781234490482675,-1.3754785563110592
10808,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:304,-3.4781234490482675,-1.3754785563110592
10943,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:437,-3.477845125713583,-1.3753684889761333
26849,urn:cts:greekLit:tlg0085.tlg007.perseus-grc2:730,-3.4776573572197416,-1.375294232975559
27448,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:291,-3.4775792790924687,-1.3752633557535876
41956,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:268,-3.477398881810137,-1.3751920148144003
37133,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:800,-3.4773317833930006,-1.3751654796912844
12116,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:364,-3.4772621629641067,-1.375137947199
21258,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:999,-3.477030704378018,-1.3750464132651121
44631,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1274,-3.4770232203924545,-1.3750434536054539
17628,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:914,-3.476805437171236,-1.3749573278094323
35017,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:950,-3.476356775849294,-1.3747798976415795
23704,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:790,-3.476356775849294,-1.3747798976415795
3984,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:1021,-3.4760392651306393,-1.374654333040062
883,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:901,-3.4759031582411524,-1.3746005074324903
10394,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1679,-3.475785949107743,-1.374554155239427
32927,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1670,-3.4747573962575315,-1.374147397857113
25171,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:501,-3.4743564894272323,-1.3739888529531632
20621,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:356,-3.4742999745830163,-1.3739665032702175
11858,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:107,-3.4741670619665213,-1.3739139408880794
21703,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:1442,-3.474081462012158,-1.3738800890414236
27322,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:166,-3.4738536456311753,-1.3737899954747608
25183,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:513,-3.4738536456311753,-1.3737899954747608
2847,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:967,-3.4738536456311753,-1.3737899954747608
36535,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:207,-3.4738536456311753,-1.3737899954747608
40044,urn:cts:greekLit:tlg0085.tlg001.perseus-grc2:1030,-3.4738536456311753,-1.3737899954747608
19224,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:1307,-3.4738536456311753,-1.3737899954747608
6754,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:773,-3.473743410278586,-1.3737464011728748
24263,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1341,-3.4731318845027657,-1.3735045636982726
13342,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:512,-3.4731318845027657,-1.3735045636982726
34941,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:874,-3.4731318845027657,-1.3735045636982726
26098,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1415,-3.4730820267753417,-1.3734848466767402
8211,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:952,-3.472480961819203,-1.3732471460976117
12493,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:747,-3.4722102598874454,-1.373140092766199
12713,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:966,-3.471799330354172,-1.3729775842269099
22094,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:351,-3.471586852929099,-1.3728935566913238
43847,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:458,-3.471432453840581,-1.37283249714629
24915,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:249,-3.4712630399899393,-1.372765499777705
8311,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:1053,-3.4712630399899393,-1.372765499777705
8573,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:1312,-3.4712630399899393,-1.372765499777705
2965,urn:cts:greekLit:tlg0006.tlg018.perseus-grc2:59,-3.4712615568674243,-1.372764913253608
26065,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1383,-3.471252863931118,-1.3727614754953867
5151,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:546,-3.470809503249947,-1.3725861415491956
41263,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1263,-3.470809503249947,-1.3725861415491956
41437,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:1435,-3.470254361601528,-1.3723666020635212
35069,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1002,-3.4701839167422133,-1.3723387435372758
29207,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:611,-3.4698259091433985,-1.3721971638083272
11741,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:1224,-3.4694653863051528,-1.3720545893884335
37081,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:748,-3.469213266074673,-1.3719548844826939
41982,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:294,-3.4687273918808095,-1.3717627379000572
44726,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1379,-3.468548593401482,-1.3716920292326338
13243,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:411,-3.468494314898469,-1.3716705639459479
35565,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1498,-3.4674980667845094,-1.371276581979065
29369,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:775,-3.4672994887367845,-1.3711980511705988
16792,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:74,-3.467069619612854,-1.3711071458144901
38065,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:619,-3.4666124843746156,-1.37092636450332
17395,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:672,-3.4665800579567687,-1.370913540966991
23009,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:103,-3.466070325818333,-1.3707119593853847
25457,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:786,-3.4658357716246595,-1.370619201244848
10226,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1513,-3.465835618254575,-1.3706191405922388
31207,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:1329,-3.4658356182545744,-1.3706191405922385
441,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:451,-3.4658356182545744,-1.3706191405922385
32545,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1287,-3.4658356182545744,-1.3706191405922385
11139,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:633,-3.4658356182545744,-1.3706191405922385
38904,urn:cts:greekLit:tlg0006.tlg010.perseus-grc2:1449,-3.4658356182545744,-1.3706191405922385
35139,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1076,-3.4658356182545744,-1.3706191405922385
2549,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:661,-3.4658356182545744,-1.3706191405922385
32809,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1556,-3.4658356182545744,-1.3706191405922385
15216,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:965,-3.4658356182545744,-1.3706191405922385
30055,urn:cts:greekLit:tlg0006.tlg011.perseus-grc2:192,-3.4658356182545744,-1.3706191405922385
27292,urn:cts:greekLit:tlg0006.tlg005.perseus-grc2:136,-3.4658356182545744,-1.3706191405922385
14836,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:587,-3.4658356182545744,-1.3706191405922385
29543,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:956,-3.4658356182545744,-1.3706191405922385
42125,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:434,-3.4658356182545744,-1.3706191405922385
10573,urn:cts:greekLit:tlg0006.tlg008.perseus-grc2:74,-3.4658356182545744,-1.3706191405922385
5385,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:793,-3.4658356182545744,-1.3706191405922385
13175,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:345,-3.465835618254574,-1.3706191405922383
236,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:245,-3.465835618254574,-1.3706191405922383
23503,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:604,-3.4657857605271505,-1.370599423570706
17436,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:713,-3.4657857605271505,-1.370599423570706
43362,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1652,-3.465337380599683,-1.3704221046847187
6208,urn:cts:greekLit:tlg0006.tlg007.perseus-grc2:212,-3.465210549475155,-1.370371947324114
11896,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:144,-3.465197456545468,-1.3703667695193902
16514,urn:cts:greekLit:tlg0006.tlg012.perseus-grc2:1152,-3.464921079069021,-1.3702574717046725
23371,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:471,-3.4648277175416875,-1.3702205504220575
14529,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:275,-3.464672619556789,-1.370159214487471
14261,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:13,-3.4646227618293652,-1.3701394974659384
44636,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:1279,-3.4643340523424486,-1.3700253227639547
21082,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:829,-3.464311588497972,-1.3700164390837686
42870,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1174,-3.463532449093112,-1.3697083161664938
20182,urn:cts:greekLit:tlg0006.tlg019.perseus-grc2:911,-3.4630882162524843,-1.3695326373111443
29677,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1097,-3.462980292036695,-1.3694899569846122
14359,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:111,-3.461861562242869,-1.3690475377133426
29555,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:969,-3.4617167991097784,-1.3689902888582552
2036,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:133,-3.461611179352044,-1.368948519865862
18368,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:385,-3.461599380707708,-1.3689438539066123
43178,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:1477,-3.4614311256326182,-1.3688773147940227
33632,urn:cts:greekLit:tlg0085.tlg004.perseus-grc2:625,-3.4605611199008526,-1.3685332573603401
43565,urn:cts:greekLit:tlg0011.tlg004.perseus-grc2:165,-3.4604515710751755,-1.3684899345563064
23308,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:408,-3.4602036578345494,-1.368391893370793
32682,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:1426,-3.4595744050894606,-1.368143045487718
20346,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:78,-3.4594649081790756,-1.368099743214402
18245,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:247,-3.4593800767016356,-1.3680661952740176
17690,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:976,-3.4593754639954417,-1.3680643711068916
31241,urn:cts:greekLit:tlg0006.tlg015.perseus-grc2:31,-3.458978838685484,-1.3679075193974197
35511,urn:cts:greekLit:tlg0011.tlg005.perseus-grc2:1446,-3.4589279954144994,-1.367887412627204
9982,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:1260,-3.458788285671133,-1.3678321622144676
2839,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:959,-3.458412684192631,-1.3676836247094115
15260,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:1008,-3.4578533042847344,-1.3674624091374474
5992,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:1414,-3.457853304284734,-1.3674624091374474
36515,urn:cts:greekLit:tlg0006.tlg004.perseus-grc2:187,-3.457241208890035,-1.3672203463981112
2131,urn:cts:greekLit:tlg0085.tlg002.perseus-grc2:243,-3.457010339894782,-1.3671290456271814
35766,urn:cts:greekLit:tlg0006.tlg001.perseus-grc2:178,-3.456611839196669,-1.3669714522660028
22352,urn:cts:greekLit:tlg0006.tlg002.perseus-grc2:611,-3.456547723898074,-1.3669460968639764
42147,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:456,-3.4565117606467295,-1.3669318746312797
42392,urn:cts:greekLit:tlg0006.tlg014.perseus-grc2:700,-3.4561976747674725,-1.3668076644363034
12573,urn:cts:greekLit:tlg0085.tlg006.perseus-grc2:829,-3.456161975986699,-1.3667935467926486
24180,urn:cts:greekLit:tlg0006.tlg016.perseus-grc2:1250,-3.456053414860113,-1.3667506145897368
4767,urn:cts:greekLit:tlg0011.tlg003.perseus-grc2:145,-3.455785282401073,-1.3666445773966744
25269,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:597,-3.45578337811214,-1.366643824315701
29795,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:1215,-3.455303366651461,-1.3664539962430005
17189,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:463,-3.455253508924037,-1.3664342792214679
40382,urn:cts:greekLit:tlg0085.tlg005.perseus-grc2:363,-3.455253508924037,-1.3664342792214679
7789,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:518,-3.4552086012420733,-1.3664165197731737
8703,urn:cts:greekLit:tlg0011.tlg007.perseus-grc2:20,-3.4551173972375246,-1.3663804517168368
29135,urn:cts:greekLit:tlg0011.tlg001.perseus-grc2:539,-3.4544624563165245,-1.366121445041058
17827,urn:cts:greekLit:tlg0006.tlg006.perseus-grc2:1116,-3.4544125985891005,-1.3661017280195253
25245,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:573,-3.454358907285629,-1.3660804949501226
25693,urn:cts:greekLit:tlg0006.tlg009.perseus-grc2:1016,-3.45433005902616,-1.3660690864527336
7681,urn:cts:greekLit:tlg0006.tlg003.perseus-grc2:402,-3.4540510183349955,-1.3659587354279188
21198,urn:cts:greekLit:tlg0011.tlg006.perseus-grc2:943,-3.453641618974433,-1.3657968320194658
721,urn:cts:greekLit:tlg0006.tlg013.perseus-grc2:729,-3.4535678189061856,-1.3657676466231405
18956,urn:cts:greekLit:tlg0011.tlg002.perseus-grc2:1030,-3.4532842161558635,-1.3656554914603658
13308,urn:cts:greekLit:tlg0006.tlg017.perseus-grc2:478,-3.45323435842844,-1.3656357744388334
14423,urn:cts:greekLit:tlg0085.tlg003.perseus-grc2:170,-3.4525881548518336,-1.3653802230831513
